state,county,year,policy_amount,policy_count
UT,49021.0,2011,85943,119
UT,49021.0,2012,76625,122
UT,49021.0,2013,62779,119
UT,49021.0,2014,54758,103
UT,49021.0,2015,55538,102
UT,49021.0,2016,54169,106
UT,49021.0,2017,54450,111
UT,49021.0,2018,58755,107
UT,49021.0,2019,64168,108
UT,49021.0,2020,61592,91
UT,49021.0,2021,73254,115
UT,49021.0,2022,80381,137
UT,49021.0,2023,90455,160
UT,49021.0,2024,77796,131
UT,49021.0,2025,17158,25
UT,49023.0,2009,4747,9
UT,49023.0,2010,5570,10
UT,49023.0,2011,3284,6
UT,49023.0,2012,2123,5
UT,49023.0,2013,1812,5
UT,49023.0,2014,2484,4
UT,49023.0,2015,875,3
UT,49023.0,2016,1305,3
UT,49023.0,2017,1327,3
UT,49023.0,2018,586,2
UT,49023.0,2019,1107,3
UT,49023.0,2020,1615,4
UT,49023.0,2021,1447,4
UT,49023.0,2022,1689,4
UT,49023.0,2023,3862,8
UT,49023.0,2024,2792,6
UT,49023.0,2025,365,1
UT,49025.0,2009,15387,24
UT,49025.0,2010,17216,27
UT,49025.0,2011,28965,30
UT,49025.0,2012,36873,46
UT,49025.0,2013,27284,47
UT,49025.0,2014,31532,49
UT,49025.0,2015,32826,49
UT,49025.0,2016,30183,45
UT,49025.0,2017,38536,49
UT,49025.0,2018,39411,47
UT,49025.0,2019,34047,51
UT,49025.0,2020,22215,41
UT,49025.0,2021,22751,36
UT,49025.0,2022,20146,37
UT,49025.0,2023,32266,49
UT,49025.0,2024,28220,43
UT,49025.0,2025,8921,13
UT,49027.0,2009,661,2
UT,49027.0,2010,348,1
UT,49027.0,2011,1923,5
UT,49027.0,2012,3752,9
UT,49027.0,2013,2021,5
UT,49027.0,2014,1614,4
UT,49027.0,2015,780,2
UT,49027.0,2016,780,2
UT,49027.0,2017,780,2
UT,49027.0,2018,780,2
UT,49027.0,2019,842,2
UT,49027.0,2020,4423,3
UT,49027.0,2021,5103,4
UT,49027.0,2022,9285,12
UT,49027.0,2023,17421,32
UT,49027.0,2024,2374,6
UT,49027.0,2025,1441,3
UT,49029.0,2009,31418,55
UT,49029.0,2010,36949,63
UT,49029.0,2011,33129,61
UT,49029.0,2012,31360,55
UT,49029.0,2013,34634,57
UT,49029.0,2014,27988,54
UT,49029.0,2015,29475,58
UT,49029.0,2016,19709,50
UT,49029.0,2017,23560,53
UT,49029.0,2018,24683,51
UT,49029.0,2019,30922,54
UT,49029.0,2020,30793,52
UT,49029.0,2021,29655,45
UT,49029.0,2022,25809,38
UT,49029.0,2023,71934,67
UT,49029.0,2024,80200,50
UT,49029.0,2025,18260,17
UT,49031.0,2009,1741,5
UT,49031.0,2010,1793,5
UT,49031.0,2011,2924,7
UT,49031.0,2012,3487,6
UT,49031.0,2013,2620,6
UT,49031.0,2014,6442,11
UT,49031.0,2015,4137,7
UT,49031.0,2016,9373,12
UT,49031.0,2017,6796,8
UT,49031.0,2018,1448,5
UT,49031.0,2019,1482,4
UT,49031.0,2020,3530,4
UT,49031.0,2021,3776,4
UT,49031.0,2022,5418,6
UT,49031.0,2023,6679,8
UT,49031.0,2024,28501,23
UT,49031.0,2025,1576,3
UT,49033.0,2009,2304,3
UT,49033.0,2010,2875,3
UT,49033.0,2011,2987,3
UT,49033.0,2012,2223,2
UT,49033.0,2013,3247,3
UT,49033.0,2014,3710,4
UT,49033.0,2015,1609,3
UT,49033.0,2016,1182,2
UT,49033.0,2017,3791,4
UT,49033.0,2018,3496,3
UT,49033.0,2019,4096,4
UT,49033.0,2020,4318,4
UT,49033.0,2021,4526,4
UT,49033.0,2022,1258,3
UT,49033.0,2023,3030,9
UT,49033.0,2024,1291,3
UT,49033.0,2025,479,1
UT,49035.0,2009,789051,1150
UT,49035.0,2010,890411,1321
UT,49035.0,2011,924059,1478
UT,49035.0,2012,849884,1289
UT,49035.0,2013,848150,1265
UT,49035.0,2014,735188,1119
UT,49035.0,2015,717374,1078
UT,49035.0,2016,692649,1050
UT,49035.0,2017,745627,1071
UT,49035.0,2018,734736,1036
UT,49035.0,2019,791400,1101
UT,49035.0,2020,863045,1036
UT,49035.0,2021,866845,1069
UT,49035.0,2022,619405,1166
UT,49035.0,2023,1326481,2483
UT,49035.0,2024,799080,1448
UT,49035.0,2025,267156,459
UT,49037.0,2009,1985,7
UT,49037.0,2010,2078,8
UT,49037.0,2011,1473,5
UT,49037.0,2012,1858,6
UT,49037.0,2013,2310,7
UT,49037.0,2014,772,2
UT,49037.0,2015,629,2
UT,49037.0,2016,400,2
UT,49037.0,2017,295,1
UT,49037.0,2018,674,2
UT,49037.0,2019,774,2
UT,49037.0,2020,395,1
UT,49037.0,2021,2600,6
UT,49037.0,2022,1301,3
UT,49037.0,2023,5094,9
UT,49037.0,2024,1150,3
UT,49039.0,2009,25784,31
UT,49039.0,2010,21233,31
UT,49039.0,2011,32518,36
UT,49039.0,2012,43150,27
UT,49039.0,2013,18946,26
UT,49039.0,2014,17985,27
UT,49039.0,2015,16006,22
UT,49039.0,2016,22812,24
UT,49039.0,2017,25923,24
UT,49039.0,2018,18223,21
UT,49039.0,2019,12186,18
UT,49039.0,2020,13983,19
UT,49039.0,2021,18512,33
UT,49039.0,2022,27716,56
UT,49039.0,2023,62249,97
UT,49039.0,2024,41501,80
UT,49039.0,2025,12520,26
UT,49041.0,2009,30894,30
UT,49041.0,2010,34520,37
UT,49041.0,2011,36074,32
UT,49041.0,2012,32910,29
UT,49041.0,2013,31553,26
UT,49041.0,2014,36499,20
UT,49041.0,2015,41867,27
UT,49041.0,2016,47135,18
UT,49041.0,2017,9675,12
UT,49041.0,2018,14226,16
UT,49041.0,2019,14631,19
UT,49041.0,2020,13147,14
UT,49041.0,2021,25223,23
UT,49041.0,2022,27520,41
UT,49041.0,2023,31956,52
UT,49041.0,2024,47225,75
UT,49041.0,2025,13029,23
UT,49043.0,2009,356378,884
UT,49043.0,2010,332776,740
UT,49043.0,2011,415200,791
UT,49043.0,2012,407645,767
UT,49043.0,2013,412965,719
UT,49043.0,2014,375909,651
UT,49043.0,2015,348296,641
UT,49043.0,2016,383349,674
UT,49043.0,2017,354868,657
UT,49043.0,2018,294723,595
UT,49043.0,2019,308794,587
UT,49043.0,2020,281589,533
UT,49043.0,2021,190246,399
UT,49043.0,2022,158486,272
UT,49043.0,2023,396393,639
UT,49043.0,2024,205963,330
UT,49043.0,2025,62121,72
UT,49045.0,2009,8905,19
UT,49045.0,2010,8966,13
UT,49045.0,2011,11632,21
UT,49045.0,2012,10294,14
UT,49045.0,2013,11698,16
UT,49045.0,2014,12977,20
UT,49045.0,2015,14665,24
UT,49045.0,2016,19325,26
UT,49045.0,2017,17758,29
UT,49045.0,2018,19839,28
UT,49045.0,2019,20115,39
UT,49045.0,2020,14543,23
UT,49045.0,2021,13382,27
UT,49045.0,2022,12343,32
UT,49045.0,2023,32046,92
UT,49045.0,2024,19727,56
UT,49045.0,2025,7607,20
UT,49047.0,2009,43469,79
UT,49047.0,2010,49111,75
UT,49047.0,2011,44814,79
UT,49047.0,2012,42501,68
UT,49047.0,2013,48879,69
UT,49047.0,2014,45425,67
UT,49047.0,2015,43909,65
UT,49047.0,2016,34880,54
UT,49047.0,2017,44721,62
UT,49047.0,2018,40601,53
UT,49047.0,2019,42859,59
UT,49047.0,2020,34558,46
UT,49047.0,2021,41428,51
UT,49047.0,2022,25696,53
UT,49047.0,2023,52252,103
UT,49047.0,2024,27450,65
UT,49047.0,2025,8676,18
UT,49049.0,2009,242840,478
UT,49049.0,2010,238870,479
UT,49049.0,2011,321146,633
UT,49049.0,2012,288695,570
UT,49049.0,2013,293899,576
UT,49049.0,2014,288700,533
UT,49049.0,2015,249925,445
UT,49049.0,2016,229258,416
UT,49049.0,2017,261154,456
UT,49049.0,2018,375507,737
UT,49049.0,2019,314403,572
UT,49049.0,2020,377044,667
UT,49049.0,2021,433258,805
UT,49049.0,2022,352526,757
UT,49049.0,2023,840143,1464
UT,49049.0,2024,427180,837
UT,49049.0,2025,109405,154
UT,49051.0,2009,22600,34
UT,49051.0,2010,17378,36
UT,49051.0,2011,26987,46
UT,49051.0,2012,31860,59
UT,49051.0,2013,38315,57
UT,49051.0,2014,33919,57
UT,49051.0,2015,28516,55
UT,49051.0,2016,31319,59
UT,49051.0,2017,32896,57
UT,49051.0,2018,27043,62
UT,49051.0,2019,27368,58
UT,49051.0,2020,28072,55
UT,49051.0,2021,39461,73
UT,49051.0,2022,43946,86
UT,49051.0,2023,106216,187
UT,49051.0,2024,70421,120
UT,49051.0,2025,21974,40
UT,49053.0,2009,254344,411
UT,49053.0,2010,243697,366
UT,49053.0,2011,251964,389
UT,49053.0,2012,305408,469
UT,49053.0,2013,318057,514
UT,49053.0,2014,330188,566
UT,49053.0,2015,269400,556
UT,49053.0,2016,263645,507
UT,49053.0,2017,254465,513
UT,49053.0,2018,278989,517
UT,49053.0,2019,270060,480
UT,49053.0,2020,273271,448
UT,49053.0,2021,299162,450
UT,49053.0,2022,329096,397
UT,49053.0,2023,355381,378
UT,49053.0,2024,375741,355
UT,49053.0,2025,77966,85
UT,49055.0,2009,1982,1
UT,49055.0,2010,2170,1
UT,49055.0,2011,2272,1
UT,49055.0,2012,2392,1
UT,49055.0,2013,2477,1
UT,49055.0,2014,2452,1
UT,49055.0,2015,2502,1
UT,49057.0,2009,213618,318
UT,49057.0,2010,199246,297
UT,49057.0,2011,251068,322
UT,49057.0,2012,206104,279
UT,49057.0,2013,223137,262
UT,49057.0,2014,200211,245
UT,49057.0,2015,174924,237
UT,49057.0,2016,178706,236
UT,49057.0,2017,185807,241
UT,49057.0,2018,186186,230
UT,49057.0,2019,184901,214
UT,49057.0,2020,208716,218
UT,49057.0,2021,200742,219
UT,49057.0,2022,130178,223
UT,49057.0,2023,232420,531
UT,49057.0,2024,137025,299
UT,49057.0,2025,39248,100
UT,56007.0,2009,283,1
UT,56007.0,2010,283,1
UT,56007.0,2011,293,1
VA,24033.0,2009,1554,1
VA,24033.0,2010,1607,1
VA,24033.0,2011,1660,1
VA,25019.0,2009,1519,1
VA,25019.0,2010,1582,1
VA,25019.0,2011,1625,1
VA,25019.0,2012,1735,1
VA,25019.0,2013,2164,1
VA,25019.0,2014,2564,1
VA,25019.0,2015,2909,1
VA,51001.0,2009,2989157,4106
VA,51001.0,2010,3125345,4051
VA,51001.0,2011,3235894,4072
VA,51001.0,2012,3423964,4063
VA,51001.0,2013,3666022,4023
VA,51001.0,2014,3881198,4149
VA,51001.0,2015,3261327,3930
VA,51001.0,2016,2869492,3676
VA,51001.0,2017,2554023,3540
VA,51001.0,2018,2287500,3413
VA,51001.0,2019,2329471,3380
VA,51001.0,2020,2381343,3374
VA,51001.0,2021,2455015,3395
VA,51001.0,2022,2128536,3306
VA,51001.0,2023,2219710,3206
VA,51001.0,2024,2396769,3105
VA,51001.0,2025,585213,783
VA,51003.0,2009,156522,193
VA,51003.0,2010,177066,218
VA,51003.0,2011,169514,230
VA,51003.0,2012,198569,366
VA,51003.0,2013,200886,353
VA,51003.0,2014,191217,348
VA,51003.0,2015,184821,338
VA,51003.0,2016,189078,324
VA,51003.0,2017,184800,329
VA,51003.0,2018,213314,375
VA,51003.0,2019,232090,381
VA,51003.0,2020,241104,367
VA,51003.0,2021,249722,370
VA,51003.0,2022,218917,357
VA,51003.0,2023,195900,327
VA,51003.0,2024,202349,320
VA,51003.0,2025,58746,41
VA,51005.0,2009,111129,193
VA,51005.0,2010,125655,196
VA,51005.0,2011,170738,282
VA,51005.0,2012,171851,274
VA,51005.0,2013,184976,271
VA,51005.0,2014,190957,258
VA,51005.0,2015,171458,243
VA,51005.0,2016,157803,226
VA,51005.0,2017,160816,215
VA,51005.0,2018,172190,208
VA,51005.0,2019,185223,201
VA,51005.0,2020,179442,189
VA,51005.0,2021,195572,185
VA,51005.0,2022,184004,176
VA,51005.0,2023,176269,154
VA,51005.0,2024,182740,150
VA,51005.0,2025,55204,34
VA,51007.0,2009,1652,4
VA,51007.0,2010,2275,6
VA,51007.0,2011,2950,8
VA,51007.0,2012,2482,5
VA,51007.0,2013,2788,6
VA,51007.0,2014,2617,5
VA,51007.0,2015,3201,6
VA,51007.0,2016,3085,5
VA,51007.0,2017,7187,10
VA,51007.0,2018,6142,7
VA,51007.0,2019,6687,7
VA,51007.0,2020,4578,8
VA,51007.0,2021,5457,8
VA,51007.0,2022,5199,6
VA,51007.0,2023,6349,7
VA,51007.0,2024,7545,7
VA,51009.0,2009,30797,43
VA,51009.0,2010,33814,48
VA,51009.0,2011,37558,50
VA,51009.0,2012,38761,49
VA,51009.0,2013,40421,44
VA,51009.0,2014,38325,42
VA,51009.0,2015,39668,41
VA,51009.0,2016,37415,39
VA,51009.0,2017,54950,40
VA,51009.0,2018,76691,41
VA,51009.0,2019,73435,36
VA,51009.0,2020,92220,41
VA,51009.0,2021,72249,42
VA,51009.0,2022,63872,39
VA,51009.0,2023,90943,48
VA,51009.0,2024,79458,45
VA,51009.0,2025,25802,12
VA,51011.0,2009,6003,11
VA,51011.0,2010,6601,12
VA,51011.0,2011,7266,10
VA,51011.0,2012,7120,8
VA,51011.0,2013,8131,8
VA,51011.0,2014,10835,9
VA,51011.0,2015,11341,9
VA,51011.0,2016,17790,10
VA,51011.0,2017,13250,8
VA,51011.0,2018,7052,8
VA,51011.0,2019,8319,8
VA,51011.0,2020,10364,8
VA,51011.0,2021,13866,10
VA,51011.0,2022,10076,12
VA,51011.0,2023,9490,9
VA,51011.0,2024,15794,13
VA,51011.0,2025,1240,1
VA,51013.0,2009,223696,614
VA,51013.0,2010,258543,871
VA,51013.0,2011,299244,946
VA,51013.0,2012,320003,984
VA,51013.0,2013,361596,920
VA,51013.0,2014,353610,874
VA,51013.0,2015,334906,702
VA,51013.0,2016,348319,1058
VA,51013.0,2017,346514,973
VA,51013.0,2018,360337,1028
VA,51013.0,2019,424017,792
VA,51013.0,2020,471953,821
VA,51013.0,2021,483726,837
VA,51013.0,2022,395693,932
VA,51013.0,2023,389405,964
VA,51013.0,2024,560613,1527
VA,51013.0,2025,203953,860
VA,51015.0,2009,185642,311
VA,51015.0,2010,201022,310
VA,51015.0,2011,226687,328
VA,51015.0,2012,248637,336
VA,51015.0,2013,271472,334
VA,51015.0,2014,264870,314
VA,51015.0,2015,251102,301
VA,51015.0,2016,270143,311
VA,51015.0,2017,254286,277
VA,51015.0,2018,260515,285
VA,51015.0,2019,287027,278
VA,51015.0,2020,269731,254
VA,51015.0,2021,293963,257
VA,51015.0,2022,266201,243
VA,51015.0,2023,222186,213
VA,51015.0,2024,250375,217
VA,51015.0,2025,79783,55
VA,51017.0,2009,19703,35
VA,51017.0,2010,19902,34
VA,51017.0,2011,22299,42
VA,51017.0,2012,28039,47
VA,51017.0,2013,28130,44
VA,51017.0,2014,28721,39
VA,51017.0,2015,24416,39
VA,51017.0,2016,31895,44
VA,51017.0,2017,21184,34
VA,51017.0,2018,23766,35
VA,51017.0,2019,23239,31
VA,51017.0,2020,24708,31
VA,51017.0,2021,26208,29
VA,51017.0,2022,21973,27
VA,51017.0,2023,22796,25
VA,51017.0,2024,24863,25
VA,51017.0,2025,3017,4
VA,51019.0,2009,68960,137
VA,51019.0,2010,77634,141
VA,51019.0,2011,88587,157
VA,51019.0,2012,97333,149
VA,51019.0,2013,97970,144
VA,51019.0,2014,103444,141
VA,51019.0,2015,94646,137
VA,51019.0,2016,94165,123
VA,51019.0,2017,93254,129
VA,51019.0,2018,151356,137
VA,51019.0,2019,118664,126
VA,51019.0,2020,129109,134
VA,51019.0,2021,137239,130
VA,51019.0,2022,107109,124
VA,51019.0,2023,128983,121
VA,51019.0,2024,134115,118
VA,51019.0,2025,34177,42
VA,51021.0,2009,37111,62
VA,51021.0,2010,46384,65
VA,51021.0,2011,44796,64
VA,51021.0,2012,59421,76
VA,51021.0,2013,59747,74
VA,51021.0,2014,60562,69
VA,51021.0,2015,51104,60
VA,51021.0,2016,59903,61
VA,51021.0,2017,50633,55
VA,51021.0,2018,55502,55
VA,51021.0,2019,59825,53
VA,51021.0,2020,80159,57
VA,51021.0,2021,55006,53
VA,51021.0,2022,53062,50
VA,51021.0,2023,45765,41
VA,51021.0,2024,59324,45
VA,51021.0,2025,21780,15
VA,51023.0,2009,170486,231
VA,51023.0,2010,176161,224
VA,51023.0,2011,219742,300
VA,51023.0,2012,215836,294
VA,51023.0,2013,229378,286
VA,51023.0,2014,244745,266
VA,51023.0,2015,214664,253
VA,51023.0,2016,215777,258
VA,51023.0,2017,219787,229
VA,51023.0,2018,220571,231
VA,51023.0,2019,226885,213
VA,51023.0,2020,209916,203
VA,51023.0,2021,219128,196
VA,51023.0,2022,204932,193
VA,51023.0,2023,203839,186
VA,51023.0,2024,216988,188
VA,51023.0,2025,60132,56
VA,51025.0,2009,7426,13
VA,51025.0,2010,8582,13
VA,51025.0,2011,6682,15
VA,51025.0,2012,9962,21
VA,51025.0,2013,9380,22
VA,51025.0,2014,9096,20
VA,51025.0,2015,10444,23
VA,51025.0,2016,10404,22
VA,51025.0,2017,19008,31
VA,51025.0,2018,15173,25
VA,51025.0,2019,13169,31
VA,51025.0,2020,17107,29
VA,51025.0,2021,20315,28
VA,51025.0,2022,12892,18
VA,51025.0,2023,25576,26
VA,51025.0,2024,25592,21
VA,51025.0,2025,547,2
VA,51027.0,2009,287198,303
VA,51027.0,2010,300502,321
VA,51027.0,2011,316287,312
VA,51027.0,2012,329146,313
VA,51027.0,2013,350975,312
VA,51027.0,2014,319474,289
VA,51027.0,2015,275396,250
VA,51027.0,2016,282136,238
VA,51027.0,2017,308819,215
VA,51027.0,2018,311832,215
VA,51027.0,2019,275059,203
VA,51027.0,2020,226220,208
VA,51027.0,2021,234442,206
VA,51027.0,2022,222144,192
VA,51027.0,2023,220032,176
VA,51027.0,2024,221831,159
VA,51027.0,2025,87545,53
VA,51029.0,2009,5355,6
VA,51029.0,2010,7130,6
VA,51029.0,2011,7712,6
VA,51029.0,2012,10008,11
VA,51029.0,2013,14910,14
VA,51029.0,2014,13270,15
VA,51029.0,2015,12647,13
VA,51029.0,2016,11911,13
VA,51029.0,2017,12675,15
VA,51029.0,2018,12264,15
VA,51029.0,2019,11747,13
VA,51029.0,2020,13406,13
VA,51029.0,2021,14214,12
VA,51029.0,2022,14681,11
VA,51029.0,2023,15482,11
VA,51029.0,2024,14829,10
VA,51029.0,2025,7055,4
VA,51031.0,2009,30505,40
VA,51031.0,2010,35311,44
VA,51031.0,2011,36601,43
VA,51031.0,2012,40291,46
VA,51031.0,2013,47280,50
VA,51031.0,2014,49684,46
VA,51031.0,2015,40012,40
VA,51031.0,2016,45565,41
VA,51031.0,2017,47801,42
VA,51031.0,2018,43268,54
VA,51031.0,2019,48424,57
VA,51031.0,2020,51188,55
VA,51031.0,2021,54407,52
VA,51031.0,2022,34150,44
VA,51031.0,2023,34210,37
VA,51031.0,2024,39924,34
VA,51031.0,2025,6680,5
VA,51033.0,2009,56201,62
VA,51033.0,2010,73105,78
VA,51033.0,2011,76277,84
VA,51033.0,2012,83931,91
VA,51033.0,2013,87140,97
VA,51033.0,2014,92169,89
VA,51033.0,2015,81451,92
VA,51033.0,2016,72204,86
VA,51033.0,2017,81307,90
VA,51033.0,2018,73644,88
VA,51033.0,2019,80456,79
VA,51033.0,2020,72771,75
VA,51033.0,2021,77017,82
VA,51033.0,2022,45952,86
VA,51033.0,2023,44916,78
VA,51033.0,2024,40732,71
VA,51033.0,2025,8163,12
VA,51035.0,2009,7218,19
VA,51035.0,2010,17220,23
VA,51035.0,2011,14745,23
VA,51035.0,2012,11679,24
VA,51035.0,2013,14069,27
VA,51035.0,2014,11218,25
VA,51035.0,2015,8059,20
VA,51035.0,2016,10047,18
VA,51035.0,2017,8520,17
VA,51035.0,2018,6794,16
VA,51035.0,2019,17947,20
VA,51035.0,2020,9666,22
VA,51035.0,2021,11481,24
VA,51035.0,2022,21711,24
VA,51035.0,2023,14995,25
VA,51035.0,2024,19684,27
VA,51035.0,2025,7697,9
VA,51036.0,2009,11918,20
VA,51036.0,2010,13945,22
VA,51036.0,2011,14245,22
VA,51036.0,2012,15862,25
VA,51036.0,2013,18213,25
VA,51036.0,2014,22470,28
VA,51036.0,2015,15564,27
VA,51036.0,2016,9632,23
VA,51036.0,2017,9033,21
VA,51036.0,2018,8270,22
VA,51036.0,2019,9367,21
VA,51036.0,2020,9855,21
VA,51036.0,2021,9804,21
VA,51036.0,2022,13518,24
VA,51036.0,2023,11599,19
VA,51036.0,2024,14286,20
VA,51036.0,2025,2574,3
VA,51037.0,2009,1788,4
VA,51037.0,2010,1355,3
VA,51037.0,2011,1385,3
VA,51037.0,2012,799,2
VA,51037.0,2013,1243,3
VA,51037.0,2014,1265,3
VA,51037.0,2015,1095,2
VA,51037.0,2016,983,1
VA,51037.0,2017,876,1
VA,51037.0,2018,923,1
VA,51037.0,2019,970,1
VA,51037.0,2020,1016,1
VA,51037.0,2021,1089,1
VA,51037.0,2022,1520,1
VA,51037.0,2023,1518,1
VA,51037.0,2024,1518,1
VA,51041.0,2009,353827,704
VA,51041.0,2010,367533,731
VA,51041.0,2011,406895,776
VA,51041.0,2012,502601,967
VA,51041.0,2013,582202,1050
VA,51041.0,2014,549898,996
VA,51041.0,2015,486711,902
VA,51041.0,2016,479116,878
VA,51041.0,2017,502212,916
VA,51041.0,2018,561205,990
VA,51041.0,2019,581493,935
VA,51041.0,2020,673913,933
VA,51041.0,2021,751555,927
VA,51041.0,2022,667568,885
VA,51041.0,2023,648407,800
VA,51041.0,2024,757729,833
VA,51041.0,2025,182448,193
VA,51043.0,2009,70227,72
VA,51043.0,2010,70783,70
VA,51043.0,2011,76403,75
VA,51043.0,2012,82602,72
VA,51043.0,2013,91230,72
VA,51043.0,2014,93433,75
VA,51043.0,2015,89396,70
VA,51043.0,2016,98571,73
VA,51043.0,2017,114705,74
VA,51043.0,2018,116549,73
VA,51043.0,2019,133032,73
VA,51043.0,2020,114529,69
VA,51043.0,2021,110145,61
VA,51043.0,2022,75717,64
VA,51043.0,2023,52285,51
VA,51043.0,2024,60124,53
VA,51043.0,2025,16351,12
VA,51045.0,2009,35468,63
VA,51045.0,2010,35112,60
VA,51045.0,2011,37528,67
VA,51045.0,2012,38261,65
VA,51045.0,2013,55546,70
VA,51045.0,2014,79104,71
VA,51045.0,2015,61247,69
VA,51045.0,2016,61565,73
VA,51045.0,2017,46036,62
VA,51045.0,2018,53918,71
VA,51045.0,2019,47073,64
VA,51045.0,2020,41921,53
VA,51045.0,2021,41780,48
VA,51045.0,2022,43197,46
VA,51045.0,2023,39459,43
VA,51045.0,2024,42683,43
VA,51045.0,2025,9213,9
VA,51047.0,2009,40736,75
VA,51047.0,2010,40093,75
VA,51047.0,2011,50219,89
VA,51047.0,2012,59870,94
VA,51047.0,2013,76929,111
VA,51047.0,2014,76830,109
VA,51047.0,2015,67902,89
VA,51047.0,2016,72056,92
VA,51047.0,2017,77008,90
VA,51047.0,2018,73950,92
VA,51047.0,2019,82288,90
VA,51047.0,2020,76290,90
VA,51047.0,2021,66592,86
VA,51047.0,2022,57806,67
VA,51047.0,2023,61313,63
VA,51047.0,2024,64031,56
VA,51047.0,2025,25307,15
VA,51049.0,2009,11606,18
VA,51049.0,2010,10376,15
VA,51049.0,2011,10953,15
VA,51049.0,2012,14531,17
VA,51049.0,2013,18225,17
VA,51049.0,2014,17953,17
VA,51049.0,2015,12091,14
VA,51049.0,2016,14080,14
VA,51049.0,2017,13041,13
VA,51049.0,2018,15238,13
VA,51049.0,2019,18212,15
VA,51049.0,2020,20785,14
VA,51049.0,2021,18140,12
VA,51049.0,2022,17399,13
VA,51049.0,2023,17041,12
VA,51049.0,2024,12756,11
VA,51049.0,2025,924,1
VA,51051.0,2009,54239,76
VA,51051.0,2010,60827,79
VA,51051.0,2011,61756,72
VA,51051.0,2012,53049,69
VA,51051.0,2013,60292,69
VA,51051.0,2014,59797,69
VA,51051.0,2015,64766,61
VA,51051.0,2016,66705,53
VA,51051.0,2017,64939,48
VA,51051.0,2018,42083,41
VA,51051.0,2019,37490,39
VA,51051.0,2020,29764,34
VA,51051.0,2021,24673,26
VA,51051.0,2022,26665,26
VA,51051.0,2023,28675,25
VA,51051.0,2024,29649,23
VA,51051.0,2025,10821,8
VA,51053.0,2009,19378,43
VA,51053.0,2010,17699,42
VA,51053.0,2011,25865,57
VA,51053.0,2012,20476,49
VA,51053.0,2013,23889,49
VA,51053.0,2014,24478,45
VA,51053.0,2015,19520,39
VA,51053.0,2016,19591,41
VA,51053.0,2017,21483,40
VA,51053.0,2018,20942,39
VA,51053.0,2019,19638,36
VA,51053.0,2020,23045,38
VA,51053.0,2021,22745,35
VA,51053.0,2022,20835,31
VA,51053.0,2023,18924,28
VA,51053.0,2024,19095,29
VA,51053.0,2025,6595,9
VA,51057.0,2009,207357,255
VA,51057.0,2010,217596,308
VA,51057.0,2011,226309,311
VA,51057.0,2012,246266,320
VA,51057.0,2013,248438,309
VA,51057.0,2014,250395,307
VA,51057.0,2015,237249,296
VA,51057.0,2016,236534,293
VA,51057.0,2017,233483,282
VA,51057.0,2018,234416,278
VA,51057.0,2019,231278,267
VA,51057.0,2020,207105,252
VA,51057.0,2021,196688,243
VA,51057.0,2022,184597,243
VA,51057.0,2023,187386,236
VA,51057.0,2024,198204,230
VA,51057.0,2025,25603,24
VA,51059.0,2009,2230911,5462
VA,51059.0,2010,2651933,6361
VA,51059.0,2011,2952726,7134
VA,51059.0,2012,3181180,7553
VA,51059.0,2013,3538276,7824
VA,51059.0,2014,3466248,7800
VA,51059.0,2015,3154589,7482
VA,51059.0,2016,3114628,7221
VA,51059.0,2017,3321049,7223
VA,51059.0,2018,3468604,7242
VA,51059.0,2019,3682122,7171
VA,51059.0,2020,3738749,6994
VA,51059.0,2021,4020130,6916
VA,51059.0,2022,2950369,6004
VA,51059.0,2023,2659407,5646
VA,51059.0,2024,2697465,5478
VA,51059.0,2025,549607,1321
VA,51061.0,2009,140971,175
VA,51061.0,2010,148186,190
VA,51061.0,2011,167683,215
VA,51061.0,2012,173237,224
VA,51061.0,2013,210656,243
VA,51061.0,2014,203582,226
VA,51061.0,2015,198976,228
VA,51061.0,2016,198902,219
VA,51061.0,2017,162081,203
VA,51061.0,2018,147758,202
VA,51061.0,2019,134224,188
VA,51061.0,2020,142682,185
VA,51061.0,2021,141430,184
VA,51061.0,2022,118735,163
VA,51061.0,2023,134690,161
VA,51061.0,2024,143775,189
VA,51061.0,2025,29895,33
VA,51063.0,2009,13299,16
VA,51063.0,2010,12069,16
VA,51063.0,2011,14174,19
VA,51063.0,2012,12590,19
VA,51063.0,2013,16065,19
VA,51063.0,2014,17722,20
VA,51063.0,2015,18108,27
VA,51063.0,2016,21967,21
VA,51063.0,2017,20055,21
VA,51063.0,2018,20798,24
VA,51063.0,2019,24933,24
VA,51063.0,2020,20481,19
VA,51063.0,2021,22698,18
VA,51063.0,2022,20097,16
VA,51063.0,2023,19901,15
VA,51063.0,2024,16540,14
VA,51063.0,2025,4886,4
VA,51065.0,2009,15278,36
VA,51065.0,2010,20462,39
VA,51065.0,2011,22673,47
VA,51065.0,2012,25607,50
VA,51065.0,2013,26601,46
VA,51065.0,2014,28499,49
VA,51065.0,2015,25651,43
VA,51065.0,2016,24652,38
VA,51065.0,2017,25810,38
VA,51065.0,2018,31885,47
VA,51065.0,2019,36516,48
VA,51065.0,2020,40768,48
VA,51065.0,2021,28664,49
VA,51065.0,2022,19903,44
VA,51065.0,2023,19762,42
VA,51065.0,2024,21809,44
VA,51065.0,2025,1259,3
VA,51067.0,2009,83006,176
VA,51067.0,2010,71072,145
VA,51067.0,2011,65097,132
VA,51067.0,2012,71541,140
VA,51067.0,2013,77873,150
