state,county,year,claim_amount,claim_count
AL,1075.0,1982,2442.5,2
AL,1075.0,1983,36079.5,6
AL,1075.0,1985,6894.75,1
AL,1075.0,2001,11868.23,1
AL,1075.0,2004,3461.2200000000003,2
AL,1077.0,1978,632.86,1
AL,1077.0,1979,47195.19,1
AL,1077.0,1980,350.0,2
AL,1077.0,1981,1372.12,1
AL,1077.0,1989,0.0,1
AL,1077.0,1990,29390.53,2
AL,1077.0,1991,66474.83,12
AL,1077.0,1993,0.0,1
AL,1077.0,1994,22836.2,7
AL,1077.0,1995,0.0,1
AL,1077.0,1996,0.0,2
AL,1077.0,1998,85815.25,16
AL,1077.0,1999,4666.42,4
AL,1077.0,2001,1161.5900000000001,2
AL,1077.0,2002,187226.61,21
AL,1077.0,2003,346646.17,27
AL,1077.0,2004,42552.630000000005,7
AL,1077.0,2005,0.0,1
AL,1077.0,2006,0.0,1
AL,1077.0,2009,59626.700000000004,2
AL,1077.0,2010,107049.26000000001,8
AL,1077.0,2013,36054.810000000005,2
AL,1077.0,2014,29825.100000000002,1
AL,1077.0,2015,0.0,1
AL,1077.0,2018,8904.68,1
AL,1077.0,2019,174689.16,9
AL,1077.0,2020,39347.16,1
AL,1077.0,2021,40737.25,2
AL,1077.0,2025,5996.259999999999,4
AL,1079.0,1983,14104.7,5
AL,1079.0,1984,22630.190000000002,1
AL,1079.0,1990,34458.45,2
AL,1079.0,1991,21514.600000000002,1
AL,1079.0,1995,18044.64,1
AL,1079.0,1997,9820.67,1
AL,1079.0,1998,7690.63,1
AL,1079.0,1999,8765.39,4
AL,1079.0,2004,14912.51,3
AL,1079.0,2009,78272.59,1
AL,1079.0,2011,119979.26000000001,7
AL,1079.0,2015,206468.44,7
AL,1079.0,2019,8421.17,2
AL,1079.0,2021,0.0,2
AL,1079.0,2024,217039.85,5
AL,1079.0,2025,0.0,1
AL,1081.0,1979,2105.17,2
AL,1081.0,1981,15040.19,9
AL,1081.0,1983,5794.82,3
AL,1081.0,1990,600.0,1
AL,1081.0,1996,1292.62,2
AL,1081.0,1999,49499.3,8
AL,1081.0,2000,7898.98,1
AL,1081.0,2001,5478.76,3
AL,1081.0,2004,2734.16,2
AL,1081.0,2007,0.0,1
AL,1081.0,2009,1076.68,1
AL,1081.0,2011,0.0,1
AL,1081.0,2012,0.0,1
AL,1081.0,2013,10943.5,1
AL,1081.0,2014,0.0,1
AL,1081.0,2015,81614.47,8
AL,1081.0,2017,0.0,2
AL,1081.0,2018,12680.54,2
AL,1081.0,2019,0.0,1
AL,1081.0,2020,42543.51,2
AL,1081.0,2022,73062.70999999999,3
AL,1081.0,2023,28339.66,1
AL,1081.0,2024,120544.44,4
AL,1083.0,1979,4050.0,1
AL,1083.0,1980,3543.8,2
AL,1083.0,1983,7978.99,3
AL,1083.0,1989,1059.46,2
AL,1083.0,1990,22428.56,3
AL,1083.0,1991,0.0,2
AL,1083.0,1996,1723.02,1
AL,1083.0,1998,0.0,2
AL,1083.0,1999,51352.25,8
AL,1083.0,2002,0.0,1
AL,1083.0,2003,60416.100000000006,11
AL,1083.0,2004,0.0,1
AL,1083.0,2005,0.0,1
AL,1083.0,2008,6091.98,1
AL,1083.0,2009,6745.25,1
AL,1083.0,2011,31371.809999999998,5
AL,1083.0,2012,11695.56,2
AL,1083.0,2015,236335.39,5
AL,1083.0,2019,27150.48,1
AL,1083.0,2020,17978.68,1
AL,1083.0,2021,147185.4,3
AL,1083.0,2022,11660.880000000001,1
AL,1083.0,2025,0.0,1
AL,1085.0,1985,7000.0,1
AL,1085.0,1990,103538.19,6
AL,1085.0,2010,0.0,1
AL,1085.0,2011,10631.91,1
AL,1085.0,2017,464.18,1
AL,1085.0,2024,4817.38,1
AL,1087.0,2010,10829.86,1
AL,1087.0,2015,13583.59,1
AL,1087.0,2021,0.0,1
AL,1087.0,2023,31548.67,1
AL,1087.0,2024,0.0,1
AL,1089.0,1978,0.0,2
AL,1089.0,1979,336353.04,35
AL,1089.0,1980,28838.649999999998,6
AL,1089.0,1982,968.61,5
AL,1089.0,1983,125186.84999999999,17
AL,1089.0,1984,0.0,1
AL,1089.0,1986,264.63,1
AL,1089.0,1987,0.0,1
AL,1089.0,1988,441.19,1
AL,1089.0,1989,5442.64,3
AL,1089.0,1990,680496.91,46
AL,1089.0,1991,56858.89,27
AL,1089.0,1992,0.0,1
AL,1089.0,1993,0.0,1
AL,1089.0,1994,31820.25,9
AL,1089.0,1995,6858.08,2
AL,1089.0,1996,6290.99,2
AL,1089.0,1997,3670.16,3
AL,1089.0,1998,56516.0,5
AL,1089.0,1999,3805053.67,226
AL,1089.0,2000,12483.67,9
AL,1089.0,2001,0.0,4
AL,1089.0,2002,0.0,2
AL,1089.0,2003,1262460.47,82
AL,1089.0,2004,96363.97,22
AL,1089.0,2005,6073.16,5
AL,1089.0,2006,1493.8,2
AL,1089.0,2007,114282.22,3
AL,1089.0,2008,18465.85,4
AL,1089.0,2009,354116.8,27
AL,1089.0,2010,18955.620000000003,10
AL,1089.0,2011,354079.97,23
AL,1089.0,2012,56338.53,13
AL,1089.0,2013,154409.45,9
AL,1089.0,2014,15744.36,3
AL,1089.0,2015,468752.05,29
AL,1089.0,2016,29918.86,8
AL,1089.0,2017,1183484.39,35
AL,1089.0,2018,26632.2,3
AL,1089.0,2019,221455.91,21
AL,1089.0,2020,234037.52000000002,18
AL,1089.0,2021,342832.16,25
AL,1089.0,2022,58406.149999999994,5
AL,1089.0,2023,1112656.34,18
AL,1089.0,2024,84900.58,4
AL,1091.0,1979,18947.53,3
AL,1091.0,1980,9276.45,5
AL,1091.0,1983,200.0,3
AL,1091.0,1985,0.0,1
AL,1091.0,1990,22480.44,3
AL,1091.0,1991,51346.630000000005,12
AL,1091.0,1995,1265.38,1
AL,1091.0,1998,16921.33,1
AL,1091.0,2004,0.0,1
AL,1091.0,2011,0.0,1
AL,1091.0,2012,7124.85,2
AL,1091.0,2016,5772.22,1
AL,1091.0,2019,6961.55,2
AL,1091.0,2020,40678.759999999995,3
AL,1091.0,2021,5532.78,1
AL,1093.0,1997,10221.81,1
AL,1093.0,1999,15734.810000000001,2
AL,1093.0,2001,4325.47,1
AL,1093.0,2002,7083.35,1
AL,1093.0,2009,42211.82,2
AL,1093.0,2015,89957.6,4
AL,1095.0,1979,18000.0,1
AL,1095.0,1982,60000.0,1
AL,1095.0,1997,141.36,1
AL,1095.0,2001,92461.25,1
AL,1095.0,2002,65880.5,2
AL,1095.0,2004,21820.97,3
AL,1095.0,2010,80046.7,1
AL,1095.0,2011,65855.51999999999,5
AL,1095.0,2013,44913.45,2
AL,1095.0,2015,134154.07,10
AL,1095.0,2017,19969.72,2
AL,1095.0,2018,4917.98,1
AL,1095.0,2020,7981.08,2
AL,1095.0,2021,386052.89,7
AL,1095.0,2022,0.0,1
AL,1097.0,1978,86296.23,51
AL,1097.0,1979,17987908.92,1623
AL,1097.0,1980,6116620.01,726
AL,1097.0,1981,17786643.52,1147
AL,1097.0,1982,60164.24,29
AL,1097.0,1983,1187297.89,298
AL,1097.0,1984,119343.05,34
AL,1097.0,1985,1285591.6400000001,478
AL,1097.0,1986,270.28,4
AL,1097.0,1987,34412.21,23
AL,1097.0,1988,10573.23,20
AL,1097.0,1989,203281.0,23
AL,1097.0,1990,438836.19,79
AL,1097.0,1991,23039.95,25
AL,1097.0,1992,3847.0499999999997,11
AL,1097.0,1993,115620.94,18
AL,1097.0,1994,11902.9,6
AL,1097.0,1995,933786.29,264
AL,1097.0,1996,288932.72,24
AL,1097.0,1997,5317926.21,594
AL,1097.0,1998,36712482.17,2515
AL,1097.0,1999,123596.86,14
AL,1097.0,2000,31688.24,8
AL,1097.0,2001,91996.87,14
AL,1097.0,2002,2647037.75,428
AL,1097.0,2003,176118.8,57
AL,1097.0,2004,26796870.78,1451
AL,1097.0,2005,226392524.08,3628
AL,1097.0,2006,94589.23999999999,17
AL,1097.0,2007,195152.91,10
AL,1097.0,2008,2358163.59,203
AL,1097.0,2009,2370905.24,166
AL,1097.0,2010,210401.46,31
AL,1097.0,2011,22256.47,11
AL,1097.0,2012,1519528.05,150
AL,1097.0,2013,170168.77,14
AL,1097.0,2014,2350568.0,108
AL,1097.0,2015,1595085.85,66
AL,1097.0,2016,1636.25,3
AL,1097.0,2017,4825016.21,202
AL,1097.0,2018,158358.64,33
AL,1097.0,2019,541547.09,21
AL,1097.0,2020,5631518.16,401
AL,1097.0,2021,347437.81,30
AL,1097.0,2022,105973.56,11
AL,1097.0,2023,56187.08,7
AL,1097.0,2024,65610.86,12
AL,1097.0,2025,0.0,1
AL,1099.0,1979,9042.2,4
AL,1099.0,1980,17158.96,3
AL,1099.0,1983,0.0,1
AL,1099.0,1985,0.0,1
AL,1099.0,1990,52263.490000000005,9
AL,1099.0,2004,19354.95,2
AL,1099.0,2005,7058.94,2
AL,1099.0,2013,6059.37,1
AL,1099.0,2016,0.0,1
AL,1101.0,1978,305.0,2
AL,1101.0,1979,346777.13,27
AL,1101.0,1980,242.37,4
AL,1101.0,1981,45388.18,2
AL,1101.0,1982,31535.149999999998,2
AL,1101.0,1983,166794.74,2
AL,1101.0,1984,0.0,1
AL,1101.0,1985,0.0,3
AL,1101.0,1987,0.0,2
AL,1101.0,1989,4113.59,7
AL,1101.0,1990,509710.33,30
AL,1101.0,1991,40863.85,3
AL,1101.0,1992,1749.71,3
AL,1101.0,1993,0.0,1
AL,1101.0,1994,27558.370000000003,5
AL,1101.0,1995,263125.06,26
AL,1101.0,1996,27744.219999999998,7
AL,1101.0,1997,7662.74,4
AL,1101.0,1998,29783.86,10
AL,1101.0,1999,3445.44,4
AL,1101.0,2000,1473.85,1
AL,1101.0,2001,126269.36,12
AL,1101.0,2002,0.0,1
AL,1101.0,2003,31502.120000000003,12
AL,1101.0,2004,42979.1,10
AL,1101.0,2005,331091.95,21
AL,1101.0,2006,76046.64,4
AL,1101.0,2007,0.0,3
AL,1101.0,2008,27770.73,7
AL,1101.0,2009,2508880.31,89
AL,1101.0,2010,12879.04,2
AL,1101.0,2012,16946.879999999997,2
AL,1101.0,2013,47430.95,9
AL,1101.0,2014,30617.5,6
AL,1101.0,2015,153767.3,16
AL,1101.0,2016,3355.13,4
AL,1101.0,2017,384959.08,25
AL,1101.0,2018,9840.33,5
AL,1101.0,2019,124891.70999999999,8
AL,1101.0,2020,33831.0,6
AL,1101.0,2021,607056.11,8
AL,1101.0,2022,315955.52,9
AL,1101.0,2024,199529.98,8
AL,1103.0,1978,6211.07,2
AL,1103.0,1979,33192.619999999995,3
AL,1103.0,1980,5157.030000000001,2
AL,1103.0,1983,17094.72,10
AL,1103.0,1984,8250.68,4
AL,1103.0,1985,0.0,3
AL,1103.0,1987,0.0,1
AL,1103.0,1988,17747.46,1
AL,1103.0,1990,70830.72,9
AL,1103.0,1991,30623.829999999998,2
AL,1103.0,1992,44461.18,4
AL,1103.0,1994,28753.78,6
AL,1103.0,1995,20747.559999999998,3
AL,1103.0,1996,0.0,1
AL,1103.0,1997,14378.04,2
AL,1103.0,1998,34344.98,1
AL,1103.0,1999,23025.190000000002,1
AL,1103.0,2000,20471.24,4
AL,1103.0,2001,20689.48,2
AL,1103.0,2002,6155.67,4
AL,1103.0,2003,393794.7,15
AL,1103.0,2004,46181.240000000005,5
AL,1103.0,2005,57684.92,3
AL,1103.0,2006,0.0,1
AL,1103.0,2008,112671.17,4
AL,1103.0,2009,338074.61,22
AL,1103.0,2010,28580.21,2
AL,1103.0,2011,93042.43000000001,2
AL,1103.0,2013,510896.85,26
AL,1103.0,2014,3351.57,3
AL,1103.0,2015,677013.3099999999,23
AL,1103.0,2018,66351.66,2
AL,1103.0,2019,190446.65,15
AL,1103.0,2020,40641.39,3
AL,1103.0,2021,80292.86,8
AL,1103.0,2022,0.0,1
AL,1105.0,1990,7314.9,2
AL,1107.0,1978,3800.0,1
AL,1107.0,1979,15481.32,3
AL,1107.0,1980,58.45,1
AL,1107.0,1982,1235.3999999999999,2
AL,1107.0,1983,89141.12,13
AL,1107.0,1990,69634.69,8
AL,1107.0,1991,168713.52,27
AL,1107.0,1994,3533.35,1
AL,1107.0,1995,2750.05,1
AL,1107.0,2000,79084.34,7
AL,1107.0,2002,2229.81,3
AL,1107.0,2004,146578.12,13
AL,1107.0,2009,5744.73,2
AL,1107.0,2011,0.0,1
AL,1107.0,2014,0.0,1
AL,1107.0,2018,0.0,1
AL,1107.0,2019,275514.88,14
AL,1107.0,2020,202078.76,10
AL,1107.0,2021,87055.76,6
AL,1111.0,2017,15828.970000000001,1
AL,1113.0,1981,1308.63,2
AL,1113.0,1982,0.0,2
AL,1113.0,1984,877.01,1
AL,1113.0,1986,5243.37,2
AL,1113.0,1989,0.0,1
AL,1113.0,1990,14950.45,5
AL,1113.0,1996,3916.34,2
AL,1113.0,1997,0.0,2
AL,1113.0,2001,2635.6,1
AL,1113.0,2009,35911.880000000005,5
AL,1113.0,2012,18129.160000000003,2
AL,1113.0,2013,0.0,3
AL,1113.0,2014,0.0,1
AL,1113.0,2015,40336.75,5
AL,1113.0,2017,160417.78,11
AL,1113.0,2019,21094.28,2
AL,1113.0,2020,41213.57,1
AL,1113.0,2021,67119.51,1
AL,1113.0,2022,12422.82,2
AL,1113.0,2024,433681.44,6
AL,1115.0,1979,13791.59,8
AL,1115.0,1980,238.2,1
AL,1115.0,1982,0.0,1
AL,1115.0,1983,0.0,1
AL,1115.0,1985,0.0,1
AL,1115.0,1990,4648.11,2
AL,1115.0,1995,6425.2,4
AL,1115.0,1996,836.01,1
AL,1115.0,1997,1465.47,1
AL,1115.0,1999,0.0,1
AL,1115.0,2000,13570.98,3
AL,1115.0,2001,5982.95,1
AL,1115.0,2002,16251.68,1
AL,1115.0,2003,168537.6,16
AL,1115.0,2004,64937.81,6
AL,1115.0,2005,117042.31,3
AL,1115.0,2008,5760.63,2
AL,1115.0,2009,54875.25,11
AL,1115.0,2011,34325.4,3
AL,1115.0,2012,0.0,1
AL,1115.0,2013,79840.25,5
AL,1115.0,2014,22542.27,4
AL,1115.0,2015,109349.72,8
AL,1115.0,2016,0.0,1
AL,1115.0,2018,0.0,1
AL,1115.0,2019,426641.31,3
AL,1115.0,2020,25258.21,2
AL,1115.0,2021,181715.84,3
AL,1115.0,2024,23558.31,1
AL,1117.0,1979,409226.04,89
AL,1117.0,1980,1116.06,3
AL,1117.0,1982,0.0,1
AL,1117.0,1983,658036.34,64
AL,1117.0,1988,3982.03,1
AL,1117.0,1990,1843567.23,96
AL,1117.0,1992,13123.66,1
AL,1117.0,1993,2278.81,2
AL,1117.0,1994,5178.87,1
AL,1117.0,1995,1205.0,4
AL,1117.0,1996,508618.65,57
AL,1117.0,1997,5684.360000000001,3
AL,1117.0,1998,60743.36,12
AL,1117.0,2000,19501.5,8
AL,1117.0,2001,74183.17000000001,2
AL,1117.0,2002,180585.6,13
AL,1117.0,2003,923398.76,47
AL,1117.0,2004,136308.26,12
AL,1117.0,2005,294141.26,20
AL,1117.0,2006,3287.89,2
AL,1117.0,2007,0.0,1
AL,1117.0,2009,156695.97,13
AL,1117.0,2010,340419.38,22
AL,1117.0,2011,821.16,3
AL,1117.0,2012,741645.06,38
AL,1117.0,2013,20169.02,1
AL,1117.0,2014,2163009.2199999997,72
AL,1117.0,2015,292617.26,14
AL,1117.0,2016,2880.12,2
AL,1117.0,2017,439993.24,13
AL,1117.0,2018,89913.81999999999,7
AL,1117.0,2019,9041.79,5
AL,1117.0,2020,60623.42,8
AL,1117.0,2021,9628545.47,153
AL,1117.0,2022,62531.35,5
AL,1117.0,2024,21916.62,1
AL,1119.0,1979,20874.37,2
AL,1119.0,1983,0.0,1
AL,1119.0,1990,30024.13,2
AL,1119.0,1991,27788.59,2
AL,1119.0,1998,1050.89,1
AL,1119.0,2003,53904.380000000005,3
AL,1119.0,2009,0.0,1
AL,1119.0,2019,17223.629999999997,3
AL,1119.0,2023,106293.05,2
AL,1121.0,1979,53829.74,3
AL,1121.0,1980,5277.67,2
AL,1121.0,1982,4987.43,4
AL,1121.0,1983,2623.01,5
AL,1121.0,1988,2439.2799999999997,2
AL,1121.0,1990,6102.6,4
AL,1121.0,1991,881.75,1
AL,1121.0,1995,17050.33,4
AL,1121.0,1996,0.0,2
AL,1121.0,1998,0.0,1
AL,1121.0,2000,0.0,2
AL,1121.0,2001,187.4,1
AL,1121.0,2002,0.0,1
AL,1121.0,2003,88269.31,13
AL,1121.0,2004,206.8,2
AL,1121.0,2006,0.0,1
AL,1121.0,2009,430393.79000000004,7
AL,1121.0,2010,29455.600000000002,3
AL,1121.0,2013,332021.32,13
AL,1121.0,2014,10213.51,3
AL,1121.0,2015,40882.42,5
AL,1121.0,2018,26000.35,1
AL,1121.0,2019,0.0,3
AL,1121.0,2020,53520.99,4
AL,1121.0,2021,80295.0,2
AL,1121.0,2022,566946.84,11
AL,1121.0,2025,0.0,5
AL,1123.0,2008,0.0,1
AL,1123.0,2009,0.0,1
AL,1123.0,2013,8346.71,1
AL,1123.0,2014,0.0,1
AL,1123.0,2015,27954.25,1
AL,1123.0,2020,21232.51,1
AL,1125.0,1979,263916.52,39
AL,1125.0,1980,16964.260000000002,11
AL,1125.0,1981,5830.09,2
AL,1125.0,1982,9827.31,13
AL,1125.0,1983,44189.64,13
AL,1125.0,1984,3049.6099999999997,2
AL,1125.0,1985,0.0,4
AL,1125.0,1987,0.0,2
AL,1125.0,1988,0.0,2
AL,1125.0,1990,35393.6,6
AL,1125.0,1991,10950.34,4
AL,1125.0,1992,0.0,2
AL,1125.0,1996,8300.0,2
AL,1125.0,1998,88369.11,6
AL,1125.0,1999,2885.63,3
AL,1125.0,2000,75453.90000000001,11
AL,1125.0,2002,1717.19,3
AL,1125.0,2003,516665.60000000003,6
AL,1125.0,2004,65171.11,10
AL,1125.0,2005,15006.81,6
AL,1125.0,2006,14303.7,2
AL,1125.0,2007,0.0,1
AL,1125.0,2008,17214.66,2
AL,1125.0,2009,9495.33,13
AL,1125.0,2010,158856.45,25
AL,1125.0,2011,301.99,4
AL,1125.0,2012,16019.82,3
AL,1125.0,2013,0.0,1
AL,1125.0,2014,296099.77,17
AL,1125.0,2015,30143.1,6
AL,1125.0,2016,0.0,4
AL,1125.0,2017,119303.62999999999,3
AL,1125.0,2018,3692.36,2
AL,1125.0,2019,53833.41,5
AL,1125.0,2020,164391.19999999998,17
AL,1125.0,2021,1293521.3900000001,43
AL,1125.0,2023,31993.96,1
AL,1127.0,1980,3500.0,2
AL,1127.0,1981,382.34,5
AL,1127.0,1990,41684.91,5
AL,1127.0,1991,6711.3,1
AL,1127.0,1994,1306.62,2
AL,1127.0,2001,2038.39,2
AL,1127.0,2003,3534.0,1
AL,1127.0,2004,580.0,2
AL,1127.0,2009,215660.09,16
AL,1127.0,2010,0.0,1
AL,1127.0,2011,22337.329999999998,3
AL,1127.0,2015,137487.54,13
AL,1127.0,2018,83652.95,2
AL,1127.0,2019,0.0,1
AL,1127.0,2020,87180.62,4
AL,1127.0,2021,72197.64,4
AL,1129.0,1979,36300.0,2
AL,1129.0,1990,13181.77,2
AL,1129.0,1998,33848.46,2
AL,1129.0,2004,14968.22,3
AL,1129.0,2005,6976.6900000000005,1
AL,1129.0,2009,0.0,1
AL,1129.0,2017,9440.84,2
AL,1129.0,2022,0.0,2
AL,1131.0,1979,41491.0,2
AL,1131.0,1985,0.0,1
AL,1131.0,1990,39382.43,11
AL,1131.0,1992,0.0,1
AL,1131.0,1996,0.0,1
AL,1131.0,2004,26229.88,1
AL,1131.0,2006,10000.0,1
AL,1131.0,2007,2472.78,1
AL,1131.0,2012,1565.15,1
AL,1131.0,2014,2956.12,1
AL,1133.0,1979,45000.0,1
AL,1133.0,2008,0.0,1
AL,1133.0,2011,0.0,1
AL,1133.0,2015,0.0,1
AL,1133.0,2021,84638.27,7
AR,5001.0,1979,20221.31,2
AR,5001.0,1983,181.0,1
AR,5001.0,1989,6289.65,4
AR,5001.0,1991,1205.0,2
AR,5001.0,1995,11561.33,3
AR,5001.0,1997,40000.0,1
AR,5001.0,2001,9464.11,3
AR,5001.0,2002,32168.86,4
AR,5001.0,2004,11631.87,1
AR,5001.0,2008,112294.72,4
AR,5001.0,2009,126100.99,10
AR,5001.0,2011,570338.63,24
AR,5001.0,2012,0.0,3
AR,5001.0,2014,0.0,1
AR,5001.0,2016,10634.75,3
AR,5001.0,2017,37421.01,1
AR,5001.0,2018,65019.31,4
AR,5001.0,2019,1177.54,1
AR,5001.0,2021,276451.73,11
AR,5001.0,2023,101310.0,6
AR,5003.0,1979,4613.5,4
AR,5003.0,1982,3577.0,2
AR,5003.0,1983,3082.0,1
AR,5003.0,1984,505.05,1
AR,5003.0,1987,821.01,1
AR,5003.0,1989,8946.31,2
AR,5003.0,1990,5802.32,1
AR,5003.0,1991,6828.97,6
AR,5003.0,1999,6274.02,2
AR,5003.0,2002,0.0,2
AR,5003.0,2004,35302.97,1
AR,5003.0,2007,12705.4,1
AR,5003.0,2008,19273.23,3
AR,5003.0,2009,58815.06,10
AR,5003.0,2010,57558.06,1
AR,5003.0,2016,364209.18,13
AR,5003.0,2018,161031.96000000002,5
AR,5003.0,2019,67405.32,3
AR,5003.0,2022,8046.78,1
AR,5005.0,1979,0.0,1
AR,5005.0,1985,35336.86,17
AR,5005.0,1988,0.0,1
AR,5005.0,1990,0.0,2
AR,5005.0,1993,354.4,1
AR,5005.0,1997,2074.78,1
AR,5005.0,2004,32015.97,5
AR,5005.0,2008,2208515.61,65
AR,5005.0,2009,0.0,1
AR,5005.0,2011,55291.83,4
AR,5005.0,2012,4519.39,1
AR,5005.0,2015,337041.46,4
AR,5005.0,2016,62727.67,3
AR,5005.0,2017,87648.57,7
AR,5005.0,2021,8585.75,1
AR,5005.0,2023,16897.67,1
AR,5007.0,1979,671.16,3
AR,5007.0,1981,0.0,1
AR,5007.0,1982,0.0,1
AR,5007.0,1984,69520.48,1
AR,5007.0,1985,2507.38,1
AR,5007.0,1986,63388.21,18
AR,5007.0,1988,0.0,1
AR,5007.0,1990,199528.7,8
AR,5007.0,1992,1495.0,1
AR,5007.0,1993,130683.23,2
AR,5007.0,1994,14806.79,3
AR,5007.0,1995,35216.869999999995,3
AR,5007.0,1997,22791.39,1
AR,5007.0,1998,1219.0,2
AR,5007.0,1999,5565.389999999999,3
AR,5007.0,2000,137052.07,4
AR,5007.0,2001,0.0,2
AR,5007.0,2002,0.0,1
AR,5007.0,2004,348995.14,25
AR,5007.0,2006,0.0,1
AR,5007.0,2008,12509.57,2
AR,5007.0,2010,3242.91,2
AR,5007.0,2011,700260.01,36
AR,5007.0,2012,0.0,1
AR,5007.0,2013,560298.05,28
AR,5007.0,2014,0.0,3
AR,5007.0,2015,729930.4199999999,22
AR,5007.0,2016,0.0,1
AR,5007.0,2017,2946511.54,57
AR,5007.0,2018,19061.84,3
AR,5007.0,2019,139707.78,9
AR,5007.0,2020,29591.37,4
AR,5007.0,2021,2098068.48,54
AR,5007.0,2022,144740.65,11
AR,5007.0,2023,0.0,3
AR,5007.0,2024,114922.2,6
AR,5009.0,1978,0.0,1
AR,5009.0,1980,0.0,1
AR,5009.0,1982,5119.17,3
AR,5009.0,1985,0.0,3
AR,5009.0,1990,374.5,1
AR,5009.0,2002,1042.08,1
AR,5009.0,2008,8400.5,2
AR,5009.0,2009,18933.9,2
AR,5009.0,2010,0.0,1
AR,5009.0,2011,141173.13,13
AR,5009.0,2014,39592.08,1
AR,5009.0,2017,269864.95,6
AR,5011.0,1982,18965.82,3
AR,5011.0,1988,8561.02,3
AR,5011.0,1991,97128.72,6
AR,5011.0,1997,0.0,2
AR,5011.0,2001,1449.37,1
AR,5011.0,2004,40266.26,5
AR,5011.0,2007,10261.69,1
AR,5011.0,2008,758.88,1
AR,5011.0,2009,286387.31,20
AR,5011.0,2010,1208.79,2
AR,5011.0,2016,0.0,1
AR,5011.0,2018,497059.53,7
AR,5011.0,2019,48575.53,2
AR,5011.0,2023,150119.22,3
AR,5013.0,2008,25066.44,2
AR,5013.0,2009,14798.970000000001,3
AR,5013.0,2013,90564.95,3
AR,5013.0,2018,17963.25,1
AR,5015.0,2015,5936.469999999999,2
AR,5015.0,2022,3086.5600000000004,5
AR,5017.0,1979,5347.070000000001,4
AR,5017.0,1982,2440.09,1
AR,5017.0,1983,12405.96,4
AR,5017.0,1989,5949.4800000000005,2
AR,5017.0,1990,9473.0,1
AR,5017.0,1991,28372.760000000002,8
AR,5017.0,1994,2014.16,1
AR,5017.0,1995,7201.889999999999,1
AR,5017.0,1996,821.12,2
AR,5017.0,1997,43993.94,7
AR,5017.0,1999,3557.67,2
AR,5017.0,2001,3400.39,1
AR,5017.0,2002,26310.809999999998,2
AR,5017.0,2004,0.0,1
AR,5017.0,2005,6660.25,1
AR,5017.0,2008,424935.93,18
AR,5017.0,2009,47289.8,7
AR,5017.0,2011,2444321.76,45
AR,5017.0,2013,12566.54,1
AR,5017.0,2016,452173.19,23
AR,5017.0,2018,53638.7,3
AR,5017.0,2019,268091.51999999996,9
AR,5017.0,2020,0.0,2
AR,5017.0,2021,0.0,1
AR,5017.0,2022,2301.33,2
AR,5017.0,2024,310252.20999999996,2
AR,5019.0,1979,300.0,1
AR,5019.0,1982,0.0,1
AR,5019.0,1989,1377.91,1
AR,5019.0,1990,166550.17,1
AR,5019.0,2003,77495.95,6
AR,5019.0,2008,26359.32,2
AR,5019.0,2009,162791.71000000002,9
AR,5019.0,2015,5159.7,1
AR,5019.0,2019,107015.99,4
AR,5021.0,1986,681.95,1
AR,5021.0,1992,504.15,1
AR,5021.0,1993,471.75,1
AR,5021.0,1996,0.0,1
AR,5021.0,1997,37042.25,5
AR,5021.0,1998,4252.280000000001,4
AR,5021.0,1999,510.26,2
AR,5021.0,2000,8106.09,3
AR,5021.0,2001,6763.31,2
AR,5021.0,2002,923.56,1
AR,5021.0,2006,190284.45,23
AR,5021.0,2007,0.0,1
AR,5021.0,2008,284907.45,9
AR,5021.0,2009,16453.72,4
AR,5021.0,2011,1143783.57,33
AR,5021.0,2013,89269.89,1
AR,5021.0,2014,300799.55,27
AR,5021.0,2015,64196.61,5
AR,5021.0,2016,47785.74,4
AR,5021.0,2017,1655700.26,35
AR,5021.0,2018,0.0,1
AR,5021.0,2019,15884.65,2
AR,5021.0,2023,192644.8,8
AR,5023.0,1984,4646.0,1
AR,5023.0,2003,24579.27,5
AR,5023.0,2008,17937.65,2
AR,5023.0,2009,334049.96,5
AR,5023.0,2011,4352.12,1
AR,5023.0,2014,0.0,1
AR,5023.0,2015,61592.39,3
AR,5023.0,2017,719979.72,11
AR,5023.0,2018,60289.619999999995,5
AR,5023.0,2019,0.0,1
AR,5023.0,2021,0.0,1
AR,5025.0,1981,399.77,1
AR,5025.0,1982,6160.34,1
AR,5025.0,1983,17090.12,1
AR,5025.0,1984,34647.25,1
AR,5027.0,1979,0.0,1
AR,5027.0,1983,4000.0,1
AR,5027.0,1984,6728.3,1
AR,5027.0,1990,4613.08,2
AR,5027.0,1991,17197.04,2
AR,5027.0,1994,5168.03,1
AR,5027.0,1995,0.0,1
AR,5027.0,1997,0.0,1
AR,5027.0,2001,0.0,1
AR,5027.0,2002,14959.55,1
AR,5027.0,2008,36900.0,1
AR,5027.0,2012,0.0,1
AR,5029.0,1982,144.38,1
AR,5029.0,1999,8624.85,1
AR,5029.0,2003,81033.7,9
AR,5029.0,2008,24236.42,2
AR,5029.0,2009,11795.83,1
AR,5029.0,2010,4962.77,1
AR,5029.0,2011,34621.17,3
AR,5029.0,2017,17027.91,2
AR,5029.0,2019,96966.44,6
AR,5029.0,2020,0.0,1
AR,5031.0,1978,5415.93,13
AR,5031.0,1979,25748.64,7
AR,5031.0,1980,512.06,2
AR,5031.0,1982,3190.34,4
