state,countyCode,Year,totalClaimsPaid,totalActualLoss,numberOfClaims
AL,1055.0,2021,39574.84,51574.0,5
AL,1055.0,2022,26402.48,27402.0,2
AL,1055.0,2024,0.0,0.0,2
AL,1059.0,2015,7081.67,8332.0,2
AL,1059.0,2019,45011.56,13262.0,2
AL,1061.0,1978,12718.59,14895.0,10
AL,1061.0,1990,246003.44,278303.0,12
AL,1061.0,1991,185.0,685.0,1
AL,1061.0,1994,667069.89,848576.0,30
AL,1061.0,1995,10924.48,26675.0,2
AL,1061.0,1998,993674.11,1100470.0,52
AL,1061.0,2009,425598.07,449996.0,22
AL,1061.0,2010,14735.43,15734.0,1
AL,1061.0,2013,171572.41999999998,197444.0,15
AL,1061.0,2015,66200.0,77539.0,2
AL,1061.0,2016,13840.400000000001,16090.0,2
AL,1061.0,2020,154922.13,166622.0,5
AL,1063.0,1979,7862.950000000001,8483.0,1
AL,1063.0,1980,12590.45,24349.0,9
AL,1063.0,1983,27176.79,34334.0,11
AL,1063.0,1984,0.0,0.0,1
AL,1063.0,1990,60917.630000000005,86553.0,10
AL,1063.0,1991,190216.74,227771.0,37
AL,1063.0,2000,1297.84,2293.0,1
AL,1063.0,2004,20176.29,23908.0,4
AL,1063.0,2005,6058.18,9560.0,3
AL,1063.0,2009,16253.25,17253.0,2
AL,1063.0,2010,0.0,0.0,1
AL,1063.0,2015,20160.99,21660.0,2
AL,1063.0,2019,299014.93,332355.0,10
AL,1063.0,2020,403093.95,432930.0,17
AL,1063.0,2021,3105.17,7605.0,2
AL,1065.0,1978,0.0,0.0,1
AL,1065.0,1979,18915.47,21000.0,2
AL,1065.0,1980,19993.55,26694.0,19
AL,1065.0,1983,36164.96,59619.0,18
AL,1065.0,1985,12000.0,12594.0,1
AL,1065.0,1990,107393.11,148666.0,14
AL,1065.0,1991,0.0,0.0,1
AL,1065.0,2000,85630.13,101162.0,11
AL,1065.0,2004,2900.66,3901.0,2
AL,1065.0,2006,8916.66,9118.0,1
AL,1065.0,2007,2694.3,3095.0,2
AL,1065.0,2008,7331.0,7732.0,1
AL,1065.0,2009,94177.01000000001,111141.0,16
AL,1065.0,2011,12940.95,19682.0,3
AL,1065.0,2013,0.0,641.0,1
AL,1065.0,2014,0.0,0.0,2
AL,1065.0,2015,14607.229999999998,24989.0,6
AL,1065.0,2016,1327.83,2578.0,2
AL,1065.0,2018,10000.0,22726.0,1
AL,1065.0,2020,235849.52,253607.0,9
AL,1065.0,2021,0.0,0.0,1
AL,1067.0,1990,17423.04,18423.0,1
AL,1067.0,1994,117317.49,132293.0,5
AL,1067.0,1998,36550.59,37938.0,7
AL,1067.0,2009,0.0,0.0,1
AL,1067.0,2018,0.0,0.0,1
AL,1067.0,2020,17704.24,19989.0,2
AL,1067.0,2023,231100.52999999997,233351.0,1
AL,1067.0,2024,46412.46,48663.0,1
AL,1069.0,1978,7427.18,8229.0,3
AL,1069.0,1979,26096.88,26698.0,2
AL,1069.0,1982,4398.0,4798.0,1
AL,1069.0,1983,33194.53,36189.0,2
AL,1069.0,1985,571.95,1072.0,1
AL,1069.0,1989,2606.87,4107.0,4
AL,1069.0,1990,16186.0,18000.0,1
AL,1069.0,1991,5093.0,124214.0,3
AL,1069.0,1994,616038.14,699058.0,25
AL,1069.0,1997,27783.489999999998,28783.0,1
AL,1069.0,1998,274719.0,294076.0,26
AL,1069.0,2001,855.73,1486.0,1
AL,1069.0,2004,0.0,0.0,1
AL,1069.0,2005,4144.8099999999995,5545.0,2
AL,1069.0,2006,128756.5,129757.0,1
AL,1069.0,2007,150481.94,170483.0,4
AL,1069.0,2008,3211.24,5944.0,2
AL,1069.0,2009,1482618.9,1547941.0,52
AL,1069.0,2010,10108.08,11574.0,2
AL,1069.0,2012,12263.85,13263.0,1
AL,1069.0,2013,251664.91,256716.0,11
AL,1069.0,2014,12525.4,13642.0,2
AL,1069.0,2015,380144.66,402950.0,11
AL,1069.0,2016,122577.34,132412.0,9
AL,1069.0,2017,0.0,234.0,1
AL,1069.0,2018,40938.75,42939.0,4
AL,1069.0,2019,1477.61,6477.0,1
AL,1069.0,2020,5534.4800000000005,7477.0,3
AL,1069.0,2022,48547.7,47369.0,1
AL,1069.0,2023,6608.3,11608.0,2
AL,1069.0,2024,430755.55,460632.0,14
AL,1071.0,1979,24899.829999999998,25989.0,3
AL,1071.0,1980,2735.83,3281.0,1
AL,1071.0,1982,3253.5,4594.0,2
AL,1071.0,1989,1561.53,2500.0,1
AL,1071.0,1990,35838.95,38842.0,5
AL,1071.0,1994,12841.560000000001,20094.0,4
AL,1071.0,1995,4155.61,4906.0,2
AL,1071.0,1998,19054.48,19554.0,1
AL,1071.0,1999,0.0,137.0,2
AL,1071.0,2001,14088.12,14588.0,1
AL,1071.0,2003,181698.36000000002,196060.0,14
AL,1071.0,2008,266.47,767.0,1
AL,1071.0,2009,2277.32,2778.0,5
AL,1071.0,2010,178305.71,194859.0,9
AL,1071.0,2011,3020.79,4020.0,1
AL,1071.0,2012,20037.73,26037.0,4
AL,1071.0,2013,3180.03,6180.0,2
AL,1071.0,2015,36705.03,40385.0,3
AL,1071.0,2018,21663.32,23663.0,1
AL,1071.0,2020,98477.59,103241.0,6
AL,1073.0,1978,17199.43,19001.0,10
AL,1073.0,1979,1967659.68,2919976.0,260
AL,1073.0,1980,76258.35,94738.0,30
AL,1073.0,1981,37391.68,41705.0,20
AL,1073.0,1982,279873.33,355469.0,142
AL,1073.0,1983,1934613.47,2439127.0,260
AL,1073.0,1984,2068.52,2569.0,5
AL,1073.0,1985,8062.2699999999995,9063.0,6
AL,1073.0,1986,5372.89,5872.0,1
AL,1073.0,1988,5396.35,8508.0,5
AL,1073.0,1989,16675.25,22113.0,11
AL,1073.0,1990,76560.88,102732.0,15
AL,1073.0,1991,21050.8,24550.0,6
AL,1073.0,1992,14761.47,16269.0,4
AL,1073.0,1993,577.38,150000.0,2
AL,1073.0,1994,4709.42,6962.0,3
AL,1073.0,1995,969519.12,1770825.0,72
AL,1073.0,1996,395441.56,538646.0,69
AL,1073.0,1997,51091.18,735140.0,8
AL,1073.0,1998,211319.56,267726.0,56
AL,1073.0,1999,1571172.2,1664241.0,85
AL,1073.0,2000,1710827.14,1934259.0,128
AL,1073.0,2001,216716.07,250603.0,42
AL,1073.0,2002,1282420.9,1360481.0,101
AL,1073.0,2003,7813300.38,9835812.0,311
AL,1073.0,2004,2897868.31,3184652.0,220
AL,1073.0,2005,509146.95999999996,545139.0,37
AL,1073.0,2006,311185.02,323620.0,20
AL,1073.0,2007,16001.86,16502.0,3
AL,1073.0,2008,289121.99,333980.0,10
AL,1073.0,2009,230847.22,256684.0,36
AL,1073.0,2010,23215.46,34218.0,12
AL,1073.0,2011,6094497.87,6528536.0,217
AL,1073.0,2012,170259.44,182859.0,11
AL,1073.0,2013,509856.29000000004,552888.0,41
AL,1073.0,2014,5319008.050000001,5828234.0,180
AL,1073.0,2015,964159.79,1309552.0,79
AL,1073.0,2016,22306.21,32560.0,4
AL,1073.0,2017,430771.54,498280.0,35
AL,1073.0,2018,232456.26,243506.0,18
AL,1073.0,2019,175102.53,108435.0,7
AL,1073.0,2020,1359390.35,1475322.0,53
AL,1073.0,2021,6609779.15,7186233.0,162
AL,1073.0,2022,1974039.83,2087042.0,53
AL,1073.0,2023,467249.82000000007,485920.0,12
AL,1073.0,2024,86571.2,88661.0,8
AL,1073.0,2025,0.0,0.0,1
AL,1075.0,1979,5825.95,6026.0,2
AL,1075.0,1982,2442.5,2643.0,2
AL,1075.0,1983,36079.5,44029.0,6
AL,1075.0,1985,6894.75,7395.0,1
AL,1075.0,2001,11868.23,12369.0,1
AL,1075.0,2004,3461.2200000000003,5461.0,2
AL,1077.0,1978,632.86,906.0,1
AL,1077.0,1979,47195.19,53774.0,1
AL,1077.0,1980,350.0,550.0,2
AL,1077.0,1981,1372.12,2620.0,1
AL,1077.0,1989,0.0,0.0,1
AL,1077.0,1990,29390.53,33711.0,2
AL,1077.0,1991,66474.83,78197.0,12
AL,1077.0,1993,0.0,337.0,1
AL,1077.0,1994,22836.2,27932.0,7
AL,1077.0,1995,0.0,0.0,1
AL,1077.0,1996,0.0,0.0,2
AL,1077.0,1998,85815.25,99248.0,16
AL,1077.0,1999,4666.42,6167.0,4
AL,1077.0,2001,1161.5900000000001,2161.0,2
AL,1077.0,2002,187226.61,203164.0,21
AL,1077.0,2003,346646.17,386269.0,27
AL,1077.0,2004,42552.630000000005,47838.0,7
AL,1077.0,2005,0.0,0.0,1
AL,1077.0,2006,0.0,0.0,1
AL,1077.0,2009,59626.700000000004,57477.0,2
AL,1077.0,2010,107049.26,112528.0,8
AL,1077.0,2013,36054.810000000005,39054.0,2
AL,1077.0,2014,29825.100000000002,28777.0,1
AL,1077.0,2015,0.0,0.0,1
AL,1077.0,2018,8904.68,8990.0,1
AL,1077.0,2019,174689.15999999997,178702.0,9
AL,1077.0,2020,39347.16,40426.0,1
AL,1077.0,2021,40737.25,35126.0,2
AL,1079.0,1983,14104.7,40533.0,5
AL,1079.0,1984,22630.190000000002,23632.0,1
AL,1079.0,1990,34458.45,36304.0,2
AL,1079.0,1991,21514.600000000002,22514.0,1
AL,1079.0,1995,18044.64,18545.0,1
AL,1079.0,1997,9820.67,10321.0,1
AL,1079.0,1998,7690.63,8191.0,1
AL,1079.0,1999,8765.39,11268.0,4
AL,1079.0,2004,14912.51,16666.0,3
AL,1079.0,2009,78272.59,80772.0,1
AL,1079.0,2011,119979.26000000001,130047.0,7
AL,1079.0,2015,206468.44,214806.0,7
AL,1079.0,2019,8421.17,9738.0,2
AL,1079.0,2021,0.0,4007.0,2
AL,1079.0,2024,199724.0,226846.0,5
AL,1081.0,1979,2105.17,2306.0,2
AL,1081.0,1981,15040.19,18873.0,9
AL,1081.0,1983,5794.82,7195.0,3
AL,1081.0,1990,600.0,1600.0,1
AL,1081.0,1996,1292.62,2293.0,2
AL,1081.0,1999,49499.3,59269.0,8
AL,1081.0,2000,7898.98,8399.0,1
AL,1081.0,2001,5478.76,7511.0,3
AL,1081.0,2004,2734.16,3235.0,2
AL,1081.0,2007,0.0,0.0,1
AL,1081.0,2009,1076.68,1576.0,1
AL,1081.0,2011,0.0,0.0,1
AL,1081.0,2012,0.0,0.0,1
AL,1081.0,2013,10943.5,11944.0,1
AL,1081.0,2014,0.0,453.0,1
AL,1081.0,2015,81614.47,92863.0,8
AL,1081.0,2017,0.0,0.0,2
AL,1081.0,2018,12680.54,14292.0,2
AL,1081.0,2019,0.0,0.0,1
AL,1081.0,2020,42543.51,45092.0,2
AL,1081.0,2022,73062.70999999999,80499.0,3
AL,1081.0,2023,28339.66,28766.0,1
AL,1081.0,2024,120544.44,124332.0,4
AL,1083.0,1979,4050.0,4250.0,1
AL,1083.0,1980,3543.8,5379.0,2
AL,1083.0,1983,7978.99,10747.0,3
AL,1083.0,1989,1059.46,17046.0,2
AL,1083.0,1990,22428.56,34226.0,3
AL,1083.0,1991,0.0,0.0,2
AL,1083.0,1996,1723.02,2724.0,1
AL,1083.0,1998,0.0,873.0,2
AL,1083.0,1999,51352.25,71890.0,8
AL,1083.0,2002,0.0,0.0,1
AL,1083.0,2003,60416.1,67418.0,11
AL,1083.0,2004,0.0,0.0,1
AL,1083.0,2005,0.0,0.0,1
AL,1083.0,2008,6091.98,5335.0,1
AL,1083.0,2009,6745.25,7246.0,1
AL,1083.0,2011,31371.809999999998,32397.0,5
AL,1083.0,2012,11695.56,12695.0,2
AL,1083.0,2015,236335.39,238052.0,5
AL,1083.0,2019,27150.48,9718.0,1
AL,1083.0,2020,17978.68,12048.0,1
AL,1083.0,2021,147185.4,139271.0,3
AL,1083.0,2022,11660.880000000001,14160.0,1
AL,1085.0,1985,7000.0,108850.0,1
AL,1085.0,1990,103538.19,110050.0,6
AL,1085.0,2010,0.0,0.0,1
AL,1085.0,2011,10631.91,11632.0,1
AL,1085.0,2017,464.18,5664.0,1
AL,1085.0,2024,4817.38,6092.0,1
AL,1087.0,2010,10829.86,12370.0,1
AL,1087.0,2015,13583.59,16085.0,1
AL,1087.0,2021,0.0,0.0,1
AL,1087.0,2023,31548.67,25136.0,1
AL,1087.0,2024,0.0,3653.0,1
AL,1089.0,1978,0.0,0.0,2
AL,1089.0,1979,336353.04,417435.0,35
AL,1089.0,1980,28838.649999999998,30243.0,6
AL,1089.0,1982,968.61,1168.0,5
AL,1089.0,1983,125186.84999999999,140398.0,17
AL,1089.0,1984,0.0,0.0,1
AL,1089.0,1986,264.63,900.0,1
AL,1089.0,1987,0.0,0.0,1
AL,1089.0,1988,441.19,1600.0,1
AL,1089.0,1989,5442.64,7924.0,3
AL,1089.0,1990,680496.9099999999,1374236.0,46
AL,1089.0,1991,56858.89,413456.0,27
AL,1089.0,1992,0.0,0.0,1
AL,1089.0,1993,0.0,0.0,1
AL,1089.0,1994,31820.25,537179.0,9
AL,1089.0,1995,6858.08,8125.0,2
AL,1089.0,1996,6290.99,7571.0,2
AL,1089.0,1997,3670.16,4298.0,3
AL,1089.0,1998,56516.0,46335.0,5
AL,1089.0,1999,3805053.67,3955450.0,226
AL,1089.0,2000,12483.669999999998,13983.0,9
AL,1089.0,2001,0.0,239.0,4
AL,1089.0,2002,0.0,3376.0,2
AL,1089.0,2003,1262460.47,1383040.0,82
AL,1089.0,2004,96363.97,111477.0,22
AL,1089.0,2005,6073.16,6573.0,5
AL,1089.0,2006,1493.8,1994.0,2
AL,1089.0,2007,114282.22,115283.0,3
AL,1089.0,2008,18465.85,20952.0,4
AL,1089.0,2009,354116.80000000005,361967.0,27
AL,1089.0,2010,18955.620000000003,23806.0,10
AL,1089.0,2011,354079.97,384135.0,23
AL,1089.0,2012,56338.53,62290.0,13
AL,1089.0,2013,154409.45,161045.0,9
AL,1089.0,2014,15744.36,16616.0,3
AL,1089.0,2015,468752.05,513910.0,29
AL,1089.0,2016,29918.86,34155.0,8
AL,1089.0,2017,1183484.39,1183373.0,35
AL,1089.0,2018,26632.2,27511.0,3
AL,1089.0,2019,221455.91,239957.0,21
AL,1089.0,2020,234037.52,196953.0,18
AL,1089.0,2021,342832.16,352476.0,25
AL,1089.0,2022,58406.149999999994,65027.0,5
AL,1089.0,2023,1112656.34,1108347.0,18
AL,1089.0,2024,84900.58,85580.0,4
AL,1091.0,1979,18947.530000000002,20094.0,3
AL,1091.0,1980,9276.45,11845.0,5
AL,1091.0,1983,200.0,1200.0,3
AL,1091.0,1985,0.0,0.0,1
AL,1091.0,1990,22480.44,25130.0,3
AL,1091.0,1991,51346.630000000005,67912.0,12
AL,1091.0,1995,1265.38,2015.0,1
AL,1091.0,1998,16921.33,18421.0,1
AL,1091.0,2004,0.0,245.0,1
AL,1091.0,2011,0.0,0.0,1
AL,1091.0,2012,7124.85,11471.0,2
AL,1091.0,2016,5772.22,7022.0,1
AL,1091.0,2019,6961.55,15708.0,2
AL,1091.0,2020,40678.759999999995,50066.0,3
AL,1091.0,2021,5532.78,10532.0,1
AL,1093.0,1997,10221.81,10722.0,1
AL,1093.0,1999,15734.810000000001,17712.0,2
AL,1093.0,2001,4325.47,4825.0,1
AL,1093.0,2002,7083.35,7583.0,1
AL,1093.0,2009,42211.82,43213.0,2
AL,1093.0,2015,89957.6,113683.0,4
AL,1095.0,1979,18000.0,20040.0,1
AL,1095.0,1982,60000.0,137000.0,1
AL,1095.0,1997,141.36,642.0,1
AL,1095.0,2001,92461.25,93461.0,1
AL,1095.0,2002,65880.5,132760.0,2
AL,1095.0,2004,21820.97,23025.0,3
AL,1095.0,2010,80046.7,79839.0,1
AL,1095.0,2011,65855.52,72383.0,5
AL,1095.0,2013,44913.45,46913.0,2
AL,1095.0,2015,134154.07,157209.0,10
AL,1095.0,2017,19969.72,22469.0,2
AL,1095.0,2018,4917.98,5918.0,1
AL,1095.0,2020,7981.08,6012.0,2
AL,1095.0,2021,386052.89,388992.0,7
AL,1095.0,2022,0.0,0.0,1
AL,1097.0,1978,86296.23,98590.0,51
AL,1097.0,1979,17987908.92,24628606.0,1623
AL,1097.0,1980,6116620.01,7442091.0,726
AL,1097.0,1981,17786643.52,23204731.0,1147
AL,1097.0,1982,60164.24,73351.0,29
AL,1097.0,1983,1187297.89,1752995.0,298
AL,1097.0,1984,119343.05,159794.0,34
AL,1097.0,1985,1285591.6400000001,1516750.0,478
AL,1097.0,1986,270.28,771.0,4
AL,1097.0,1987,34412.21,50179.0,23
AL,1097.0,1988,10573.23,125443.0,20
AL,1097.0,1989,203281.0,254518.0,23
AL,1097.0,1990,438836.19,823035.0,79
AL,1097.0,1991,23039.95,43234.0,25
AL,1097.0,1992,3847.0499999999997,62543.0,11
AL,1097.0,1993,115620.93999999999,174095.0,18
AL,1097.0,1994,11902.9,85421.0,6
AL,1097.0,1995,933786.29,1133935.0,264
AL,1097.0,1996,288932.72000000003,417707.0,24
AL,1097.0,1997,5317926.21,5935615.0,594
AL,1097.0,1998,36712482.17,40692227.0,2515
AL,1097.0,1999,123596.86,134112.0,14
AL,1097.0,2000,31688.24,34690.0,8
AL,1097.0,2001,91996.87,101131.0,14
AL,1097.0,2002,2647037.75,2982796.0,428
AL,1097.0,2003,176118.8,201923.0,57
AL,1097.0,2004,26796870.779999997,28701458.0,1451
AL,1097.0,2005,226392524.07999998,250457592.0,3628
AL,1097.0,2006,94589.24,104659.0,17
AL,1097.0,2007,195152.91000000003,198559.0,10
AL,1097.0,2008,2358163.59,4121116.0,203
AL,1097.0,2009,2370905.24,2482823.0,166
AL,1097.0,2010,210401.46,232754.0,31
AL,1097.0,2011,22256.469999999998,27466.0,11
AL,1097.0,2012,1519528.0499999998,1770809.0,150
AL,1097.0,2013,170168.77,180019.0,14
AL,1097.0,2014,2350568.0,2888256.0,108
AL,1097.0,2015,1595085.85,1805250.0,66
AL,1097.0,2016,1636.25,3585.0,3
AL,1097.0,2017,4825016.21,5277967.0,202
AL,1097.0,2018,158358.64,192604.0,33
AL,1097.0,2019,541547.09,546338.0,21
AL,1097.0,2020,5631518.16,6416644.0,401
AL,1097.0,2021,347437.81,379635.0,30
AL,1097.0,2022,105973.56,112398.0,11
AL,1097.0,2023,56187.08,2869066.0,7
AL,1097.0,2024,59846.05,62124.0,12
AL,1097.0,2025,0.0,0.0,1
AL,1099.0,1979,9042.2,10044.0,4
AL,1099.0,1980,17158.96,24571.0,3
AL,1099.0,1983,0.0,0.0,1
AL,1099.0,1985,0.0,0.0,1
AL,1099.0,1990,52263.490000000005,49038.0,9
AL,1099.0,2004,19354.95,23355.0,2
AL,1099.0,2005,7058.94,7559.0,2
AL,1099.0,2013,6059.37,7060.0,1
AL,1099.0,2016,0.0,0.0,1
AL,1101.0,1978,305.0,1075.0,2
AL,1101.0,1979,346777.13,533180.0,27
AL,1101.0,1980,242.37,443.0,4
AL,1101.0,1981,45388.18,51825.0,2
AL,1101.0,1982,31535.149999999998,32536.0,2
AL,1101.0,1983,166794.74,171978.0,2
AL,1101.0,1984,0.0,0.0,1
AL,1101.0,1985,0.0,0.0,3
AL,1101.0,1987,0.0,0.0,2
AL,1101.0,1989,4113.59,5950.0,7
AL,1101.0,1990,509710.33,613600.0,30
AL,1101.0,1991,40863.85,56545.0,3
AL,1101.0,1992,1749.71,2749.0,3
AL,1101.0,1993,0.0,0.0,1
AL,1101.0,1994,27558.370000000003,40891.0,5
AL,1101.0,1995,263125.06,291734.0,26
AL,1101.0,1996,27744.22,35339.0,7
AL,1101.0,1997,7662.74,13144.0,4
AL,1101.0,1998,29783.86,37268.0,10
AL,1101.0,1999,3445.44,6053.0,4
AL,1101.0,2000,1473.85,1973.0,1
AL,1101.0,2001,126269.36,146743.0,12
AL,1101.0,2002,0.0,825.0,1
AL,1101.0,2003,31502.12,38818.0,12
AL,1101.0,2004,42979.1,50052.0,10
AL,1101.0,2005,331091.95,367308.0,21
AL,1101.0,2006,76046.64,75357.0,4
AL,1101.0,2007,0.0,0.0,3
AL,1101.0,2008,27770.73,32623.0,7
AL,1101.0,2009,2508880.3099999996,2594188.0,89
AL,1101.0,2010,12879.04,12422.0,2
AL,1101.0,2012,16946.879999999997,20051.0,2
AL,1101.0,2013,47430.950000000004,50506.0,9
AL,1101.0,2014,30617.5,37817.0,6
AL,1101.0,2015,153767.3,172999.0,16
AL,1101.0,2016,3355.13,3819.0,4
AL,1101.0,2017,384959.07999999996,404402.0,25
AL,1101.0,2018,9840.33,12090.0,5
AL,1101.0,2019,124891.70999999999,115532.0,8
AL,1101.0,2020,33831.0,35152.0,6
AL,1101.0,2021,607056.11,587129.0,8
AL,1101.0,2022,315955.52,175606.0,9
AL,1101.0,2024,199529.97999999998,199206.0,8
AL,1103.0,1978,6211.07,7451.0,2
AL,1103.0,1979,33192.619999999995,50465.0,3
AL,1103.0,1980,5157.030000000001,6379.0,2
AL,1103.0,1983,17094.72,29099.0,10
AL,1103.0,1984,8250.68,12696.0,4
AL,1103.0,1985,0.0,0.0,3
AL,1103.0,1987,0.0,0.0,1
AL,1103.0,1988,17747.46,20430.0,1
AL,1103.0,1990,70830.72,78936.0,9
AL,1103.0,1991,30623.829999999998,32723.0,2
AL,1103.0,1992,44461.18,46060.0,4
AL,1103.0,1994,28753.78,33550.0,6
AL,1103.0,1995,20747.559999999998,22047.0,3
AL,1103.0,1996,0.0,0.0,1
AL,1103.0,1997,14378.04,5048.0,2
AL,1103.0,1998,34344.98,35346.0,1
AL,1103.0,1999,23025.190000000002,24026.0,1
AL,1103.0,2000,20471.24,21472.0,4
AL,1103.0,2001,20689.48,22191.0,2
AL,1103.0,2002,6155.67,7655.0,4
AL,1103.0,2003,393794.69999999995,389672.0,15
AL,1103.0,2004,46181.240000000005,48784.0,5
AL,1103.0,2005,57684.92,59686.0,3
AL,1103.0,2006,0.0,0.0,1
AL,1103.0,2008,112671.17,115536.0,4
AL,1103.0,2009,338074.61,357278.0,22
AL,1103.0,2010,28580.21,41895.0,2
AL,1103.0,2011,93042.43000000001,100044.0,2
AL,1103.0,2013,510896.85,565578.0,26
AL,1103.0,2014,3351.57,6940.0,3
AL,1103.0,2015,677013.3099999999,732947.0,23
AL,1103.0,2018,66351.66,65320.0,2
AL,1103.0,2019,190446.65,205546.0,15
AL,1103.0,2020,40641.39,24341.0,3
AL,1103.0,2021,80292.86,324535.0,8
AL,1103.0,2022,0.0,0.0,1
AL,1105.0,1990,7314.9,9563.0,2
AL,1107.0,1978,3800.0,4000.0,1
AL,1107.0,1979,15481.32,16536.0,3
AL,1107.0,1980,58.45,372.0,1
AL,1107.0,1982,1235.3999999999999,1636.0,2
AL,1107.0,1983,89141.12,124243.0,13
AL,1107.0,1990,69634.69,62010.0,8
AL,1107.0,1991,168713.52000000002,190405.0,27
AL,1107.0,1994,3533.35,428335.0,1
AL,1107.0,1995,2750.05,6000.0,1
AL,1107.0,2000,79084.34,86283.0,7
AL,1107.0,2002,2229.81,2729.0,3
AL,1107.0,2004,146578.12,160124.0,13
AL,1107.0,2009,5744.73,6746.0,2
AL,1107.0,2011,0.0,0.0,1
AL,1107.0,2014,0.0,597.0,1
AL,1107.0,2018,0.0,0.0,1
AL,1107.0,2019,275514.88,297304.0,14
AL,1107.0,2020,202078.76,226295.0,10
AL,1107.0,2021,87055.76,102812.0,6
AL,1111.0,2017,15828.970000000001,16598.0,1
AL,1113.0,1981,1308.63,2350.0,2
AL,1113.0,1982,0.0,0.0,2
AL,1113.0,1984,877.01,1518.0,1
AL,1113.0,1986,5243.37,5744.0,2
AL,1113.0,1989,0.0,0.0,1
AL,1113.0,1990,14950.45,18996.0,5
AL,1113.0,1996,3916.34,4917.0,2
AL,1113.0,1997,0.0,0.0,2
AL,1113.0,2001,2635.6,3136.0,1
AL,1113.0,2009,35911.880000000005,40524.0,5
AL,1113.0,2012,18129.160000000003,20870.0,2
AL,1113.0,2013,0.0,0.0,3
AL,1113.0,2014,0.0,0.0,1
AL,1113.0,2015,40336.75,46360.0,5
AL,1113.0,2017,160417.78,172486.0,11
AL,1113.0,2019,21094.28,0.0,2
AL,1113.0,2020,41213.57,42464.0,1
AL,1113.0,2021,67119.51,77118.0,1
AL,1113.0,2022,12422.82,22423.0,2
AL,1113.0,2024,433681.44,462286.0,6
AL,1115.0,1979,13791.59,16186.0,8
AL,1115.0,1980,238.2,440.0,1
AL,1115.0,1982,0.0,0.0,1
AL,1115.0,1983,0.0,0.0,1
AL,1115.0,1985,0.0,0.0,1
AL,1115.0,1990,4648.11,25600.0,2
AL,1115.0,1995,6425.2,8176.0,4
AL,1115.0,1996,836.01,1587.0,1
AL,1115.0,1997,1465.47,2466.0,1
AL,1115.0,1999,0.0,0.0,1
AL,1115.0,2000,13570.98,19066.0,3
AL,1115.0,2001,5982.95,6982.0,1
AL,1115.0,2002,16251.68,17251.0,1
AL,1115.0,2003,168537.6,328739.0,16
AL,1115.0,2004,64937.81,72671.0,6
AL,1115.0,2005,117042.31,120043.0,3
AL,1115.0,2008,5760.63,6761.0,2
AL,1115.0,2009,54875.25,54413.0,11
AL,1115.0,2011,34325.4,31216.0,3
AL,1115.0,2012,0.0,196.0,1
AL,1115.0,2013,79840.25,82134.0,5
AL,1115.0,2014,22542.27,23186.0,4
AL,1115.0,2015,109349.72,120120.0,8
AL,1115.0,2016,0.0,0.0,1
AL,1115.0,2018,0.0,0.0,1
AL,1115.0,2019,426641.31,427891.0,3
AL,1115.0,2020,25258.21,27844.0,2
AL,1115.0,2021,181715.84,189213.0,3
AL,1115.0,2024,23558.31,30200.0,1
AL,1117.0,1979,409226.04000000004,450977.0,89
AL,1117.0,1980,1116.06,1717.0,3
AL,1117.0,1982,0.0,0.0,1
AL,1117.0,1983,658036.34,804414.0,64
AL,1117.0,1988,3982.03,4500.0,1
AL,1117.0,1990,1843567.23,2110279.0,96
AL,1117.0,1992,13123.66,14125.0,1
AL,1117.0,1993,2278.81,2780.0,2
AL,1117.0,1994,5178.87,6180.0,1
AL,1117.0,1995,1205.0,3207.0,4
AL,1117.0,1996,508618.65,635443.0,57
AL,1117.0,1997,5684.360000000001,16311.0,3
AL,1117.0,1998,60743.36,73203.0,12
AL,1117.0,2000,19501.5,27795.0,8
AL,1117.0,2001,74183.17000000001,76185.0,2
AL,1117.0,2002,180585.6,187575.0,13
AL,1117.0,2003,923398.7599999999,1328933.0,47
AL,1117.0,2004,136308.26,144853.0,12
AL,1117.0,2005,294141.25999999995,303290.0,20
AL,1117.0,2006,3287.89,3788.0,2
AL,1117.0,2007,0.0,0.0,1
AL,1117.0,2009,156695.97,170746.0,13
AL,1117.0,2010,340419.38,371714.0,22
AL,1117.0,2011,821.16,1822.0,3
AL,1117.0,2012,741645.06,839755.0,38
AL,1117.0,2013,20169.02,19075.0,1
AL,1117.0,2014,2163009.2199999997,2294733.0,72
AL,1117.0,2015,292617.26,300771.0,14
AL,1117.0,2016,2880.12,3880.0,2
AL,1117.0,2017,439993.24,448660.0,13
AL,1117.0,2018,89913.81999999999,99345.0,7
AL,1117.0,2019,9041.79,10041.0,5
AL,1117.0,2020,60623.42,64936.0,8
AL,1117.0,2021,9628545.47,9957484.0,153
AL,1117.0,2022,62531.35,52499.0,5
AL,1117.0,2024,21916.62,23050.0,1
AL,1119.0,1979,20874.37,25140.0,2
AL,1119.0,1983,0.0,0.0,1
AL,1119.0,1990,30024.13,31025.0,2
AL,1119.0,1991,27788.59,29338.0,2
AL,1119.0,1998,1050.89,2501.0,1
AL,1119.0,2003,53904.380000000005,59822.0,3
AL,1119.0,2009,0.0,0.0,1
AL,1119.0,2019,17223.629999999997,20974.0,3
AL,1119.0,2023,106293.05,110543.0,2
AL,1121.0,1979,53829.74,59893.0,3
AL,1121.0,1980,5277.67,5478.0,2
AL,1121.0,1982,4987.43,7462.0,4
AL,1121.0,1983,2623.01,4328.0,5
